trade_index,symbol,entry_date,exit_date,entry_sig_date,exit_sig_date,position,period,entry_index,exit_index,return,industry,stock_id,trade_price@entry_date,trade_price@exit_date,adj_close@entry_date,pct_change@entry_date,pct_change@exit_date,turnover@entry_date,turnover@exit_date,volume@entry_date,volume@exit_date,類別@entry_sig_date,類別@exit_sig_date,mae,gmfe,bmfe,mdd,pdays
255,2489 瑞軒,2023-06-26,2023-07-03,2023-06-21,2023-06-30,0.010526315789473684,5.0,3984.0,3989.0,-0.00920233054265196,光電業,2489 瑞軒,14.8,14.75,63.712821179326106,-0.006711409395973145,0.003401360544217802,63095123.2,47981160.0,4263184.0,3252960.0,0,0,-0.00817212837837844,0.01206925675675663,0.0,-0.019999999999999907,2.0
256,2607 榮運,2023-06-26,2023-07-03,2023-06-21,2023-06-30,0.010526315789473684,5.0,3984.0,3989.0,0.0211908101045295,航運業,2607 榮運,28.7,29.35,43.33862262705167,-0.010344827586206806,0.01909722222222232,49892510.5,144109233.75,1738415.0,4910025.0,0,0,-0.013602743902439207,0.0211908101045295,0.0,-0.013602743902439207,2.0
257,2845 遠東銀,2023-06-26,2023-07-03,2023-06-21,2023-06-30,0.010526315789473684,5.0,3984.0,3989.0,-0.010003344189330465,金融保險業,2845 遠東銀,11.95,11.9,24.32447894002662,0.012711864406779627,0.0,196104339.75,87093636.7,16410405.0,7318793.0,0,0,-0.005603138075313763,0.0,0.0,-0.005603138075313763,0.0
258,2884 玉山金,2023-06-26,2023-07-03,2023-06-21,2023-06-30,0.010526315789473684,5.0,3984.0,3989.0,-0.011503028183112107,金融保險業,2884 玉山金,26.35,26.2,101.92690456635763,-0.0018939393939393367,0.0057581573896352545,453399100.95000005,307977148.59999996,17206797.0,11754853.0,0,0,-0.016583633776091178,0.0,0.0,-0.016583633776091178,0.0
259,2886 兆豐金,2023-06-26,2023-07-03,2023-06-21,2023-06-30,0.010526315789473684,5.0,3984.0,3989.0,0.008640702130794375,金融保險業,2886 兆豐金,37.75,38.3,94.6025037281892,0.0,0.002617801047120283,1479691959.5,524539143.7,39197138.0,13695539.0,0,0,-0.006715463576159042,0.019736854304635454,0.0,-0.009079118028534228,4.0
260,2891 中信金,2023-06-26,2023-07-03,2023-06-21,2023-06-30,0.010526315789473684,5.0,3984.0,3989.0,0.00013319724198379568,金融保險業,2891 中信金,24.95,25.1,82.2556541788449,-0.005976095617529875,0.010060362173038184,725756303.55,434279647.8,29088429.0,17301978.0,0,0,-0.00942960921843694,0.004578456913827411,0.0,-0.00942960921843694,2.0
261,2906 高林,2023-06-26,2023-07-03,2023-06-21,2023-06-30,0.010526315789473684,5.0,3984.0,3989.0,0.05363574271367533,貿易百貨,2906 高林,17.55,18.6,43.57702886808974,0.0028571428571428914,-0.005347593582887722,7642287.9,28324321.8,435458.0,1522813.0,0,0,-0.0014250000000000096,0.11237272079772098,0.0,-0.04859335038363177,5.0
262,3003 健和興,2023-06-26,2023-07-03,2023-06-21,2023-06-30,0.010526315789473684,5.0,3984.0,3989.0,-0.0022718753128742053,電子零組件業,3003 健和興,83.5,83.8,191.32257373507156,-0.04789053591790193,0.01207729468599017,344729833.5,109302016.0,4128501.0,1304320.0,0,0,-0.03730194610778437,0.0021626946107784484,0.0,-0.03730194610778437,1.0
263,3015 全漢,2023-06-26,2023-07-03,2023-06-21,2023-06-30,0.010526315789473684,5.0,3984.0,3989.0,0.00789139175257736,電子零組件業,3015 全漢,48.5,49.1,198.49027895521004,-0.004106776180698213,0.022916666666666696,80904741.5,29744730.900000002,1668139.0,605799.0,0,0,-0.021649484536082397,0.012371134020618513,0.0,-0.021649484536082397,1.0
264,3035 智原,2023-06-26,2023-07-03,2023-06-21,2023-06-30,0.010526315789473684,5.0,3984.0,3989.0,0.1287128712871286,半導體業,3035 智原,202.0,228.0,368.9264235041914,0.015075376884422065,0.08056872037914675,4233862834.0,6175742064.0,20959717.0,27086588.0,0,0,-0.01980198019801971,0.1287128712871286,0.0,-0.01980198019801971,3.0
265,3036 文曄,2023-06-26,2023-07-03,2023-06-21,2023-06-30,0.010526315789473684,5.0,3984.0,3989.0,-0.004379546649484478,電子通路業,3036 文曄,67.9,68.0,294.2019985515803,-0.0014705882352941124,0.0,57192373.7,70576180.0,842303.0,1037885.0,0,0,-0.008778276877761226,4.565537555234478e-05,4.565537555234478e-05,-0.008823529411764564,3.0
266,3050 鈺德,2023-06-26,2023-07-03,2023-06-21,2023-06-30,0.010526315789473684,5.0,3984.0,3989.0,-0.020952452819149037,光電業,3050 鈺德,16.45,16.2,27.338888627191597,-0.003030303030303161,-0.003076923076923088,9568586.65,22402558.8,581677.0,1382874.0,0,0,-0.025706458966565204,0.0,0.0,-0.025706458966565204,0.0
267,3092 鴻碩,2023-06-26,2023-07-03,2023-06-21,2023-06-30,0.010526315789473684,5.0,3984.0,3989.0,0.017098374216346413,電子零組件業,3092 鴻碩,39.0,39.9,89.47271021290963,-0.027431421446383997,0.033678756476683835,67826967.0,84335752.2,1739153.0,2113678.0,0,0,-0.039831730769230855,0.021619038461538675,0.0,-0.039831730769230855,1.0
268,3289 宜特,2023-06-26,2023-07-03,2023-06-21,2023-06-30,0.010526315789473684,5.0,3984.0,3989.0,0.11351351351351413,其他電子業,3289 宜特,92.5,103.0,137.88725644636872,-0.013859275053304976,0.05967078189300423,342616115.0,1029603759.0,3703958.0,9996153.0,0,0,-0.001081081081080848,0.11351351351351413,0.0,-0.001081081081080848,4.0
269,3515 華擎,2023-06-26,2023-07-03,2023-06-21,2023-06-30,0.010526315789473684,5.0,3984.0,3989.0,0.014820062554850022,電腦及週邊設備業,3515 華擎,216.5,221.0,756.51286467116,-0.05869565217391293,-0.006741573033707815,1403288699.5,1336508329.0,6481703.0,6047549.0,0,0,-0.04063002309468822,0.026249133949191705,0.0,-0.04063002309468822,3.0
270,3675 德微,2023-06-26,2023-07-03,2023-06-21,2023-06-30,0.010526315789473684,5.0,3984.0,3989.0,0.09526506677796309,半導體業,3675 德微,299.5,328.5,391.70288991200783,-0.01803278688524579,0.07352941176470584,195698092.0,1017683473.5,653416.0,3097971.0,0,0,-0.029765191986644512,0.09526506677796309,0.0,-0.029765191986644512,3.0
271,3680 家登,2023-06-26,2023-07-03,2023-06-21,2023-06-30,0.010526315789473684,5.0,3984.0,3989.0,0.012891877933598472,半導體業,3680 家登,424.5,432.5,646.8319266129737,-0.005854800936768045,0.009334889148191472,1398891357.0,825149450.0,3295386.0,1907860.0,0,0,-0.020243845700824492,0.017393845700824695,0.0,-0.020243845700824492,2.0
272,3702 大聯大,2023-06-26,2023-07-03,2023-06-21,2023-06-30,0.010526315789473684,5.0,3984.0,3989.0,-0.0026115664845174358,電子通路業,3702 大聯大,54.9,55.0,183.67735813624506,0.0018248175182482562,0.005484460694698212,158845024.79999998,189681580.0,2893352.0,3448756.0,0,0,-0.0036429872495445936,0.0018214936247722413,0.0,-0.0036429872495445936,1.0
273,3711 日月光投控,2023-06-26,2023-07-03,2023-06-21,2023-06-30,0.010526315789473684,5.0,3984.0,3989.0,-0.054748593403542545,半導體業,3711 日月光投控,126.0,111.0,155.44653152406084,-0.0039525691699604515,0.004524886877828038,2686663224.0,2245289019.0,21322724.0,20227829.0,0,0,-0.05482407917278509,0.0,0.0,-0.05482407917278509,0.0
274,3715 定穎投控,2023-06-26,2023-07-03,2023-06-21,2023-06-30,0.010526315789473684,5.0,3984.0,3989.0,-0.04084847560975624,電子零組件業,3715 定穎投控,28.7,27.65,28.7,-0.05592105263157887,0.02218114602587784,303564291.09999996,128596721.39999999,10577153.0,4650876.0,0,0,-0.059233449477351874,0.0,0.0,-0.059233449477351874,0.0
275,4566 時碩工業,2023-06-26,2023-07-03,2023-06-21,2023-06-30,0.010526315789473684,5.0,3984.0,3989.0,-0.04865425299043047,電機機械,4566 時碩工業,62.7,60.0,78.17681623302245,0.052013422818792066,0.020408163265306145,379772708.7,273878880.0,6056981.0,4564648.0,0,0,-0.06353732057416261,0.0,0.0,-0.06353732057416261,0.0
276,4744 皇將,2023-06-26,2023-07-03,2023-06-21,2023-06-30,0.010526315789473684,5.0,3984.0,3989.0,0.06004561021170596,生技醫療業,4744 皇將,40.15,42.75,49.92813679101081,-0.029020556227327687,0.032608695652173836,48352645.0,143759828.25,1204300.0,3362803.0,0,0,0.0,0.06475716064757142,0.0,-0.017793594306049876,5.0
277,5356 協益,2023-06-26,2023-07-03,2023-06-21,2023-06-30,0.010526315789473684,5.0,3984.0,3989.0,0.054260526716707336,電腦及週邊設備業,5356 協益,30.6,32.45,79.14592274646515,0.003278688524590123,0.023659305993690927,7988558.4,39539643.550000004,261064.0,1218479.0,0,0,-0.004688316993464059,0.05894636437908485,0.0,-0.004688316993464059,4.0
278,5469 瀚宇博,2023-06-26,2023-07-03,2023-06-21,2023-06-30,0.010526315789473684,5.0,3984.0,3989.0,0.04175588865096369,電子零組件業,5469 瀚宇博,46.7,48.65,148.701155366799,0.02412280701754388,0.01248699271592102,261729075.9,209589016.35,5604477.0,4308099.0,0,0,0.0,0.04175588865096369,0.0,-0.006204756980351611,4.0
279,6112 邁達特,2023-06-26,2023-07-03,2023-06-21,2023-06-30,0.010526315789473684,5.0,3984.0,3989.0,0.17384111356932164,資訊服務業,6112 邁達特,67.8,79.7,994.1517075949226,-0.05571030640668517,0.09931034482758627,326508595.8,969871770.7,4815761.0,12169031.0,0,0,-0.005843473451327408,0.17384111356932164,0.0,-0.005843473451327408,3.0
280,6121 新普,2023-06-26,2023-07-03,2023-06-21,2023-06-30,0.010526315789473684,5.0,3984.0,3989.0,0.013843730886849981,電腦及週邊設備業,6121 新普,327.0,332.0,717.8956748384547,-0.012084592145015005,0.010654490106544845,146594754.0,226951216.0,448302.0,683588.0,0,0,-0.0014250000000000096,0.013843730886849981,0.0,-0.009049773755656076,5.0
281,6161 捷波,2023-06-26,2023-07-03,2023-06-21,2023-06-30,0.010526315789473684,5.0,3984.0,3989.0,0.10606395259325896,電腦及週邊設備業,6161 捷波,38.2,42.5,80.63057354350079,-0.012919896640826822,0.07594936708860756,18469967.400000002,157709212.5,483507.0,3710805.0,0,0,-0.023644600785340475,0.1109800392670155,0.0,-0.023644600785340475,2.0
282,6191 精成科,2023-06-26,2023-07-03,2023-06-21,2023-06-30,0.010526315789473684,5.0,3984.0,3989.0,0.06435198187995494,電子零組件業,6191 精成科,44.15,47.2,100.68835150525624,0.0219907407407407,0.028322440087146017,229507196.65,252944139.20000002,5198351.0,5358986.0,0,0,0.0,0.069082672706682,0.0,-0.019230769230769162,5.0
283,6223 旺矽,2023-06-26,2023-07-03,2023-06-21,2023-06-30,0.010526315789473684,5.0,3984.0,3989.0,0.07195984258695631,半導體業,6223 旺矽,172.5,186.0,344.1444257495061,-0.017094017094017144,0.07204610951008639,356129355.0,1502751660.0,2064518.0,8079310.0,0,0,-0.030369202898550718,0.07672434782608684,0.0,-0.030369202898550718,2.0
284,6288 聯嘉,2023-06-26,2023-07-03,2023-06-21,2023-06-30,0.010526315789473684,5.0,3984.0,3989.0,-0.023517584252777946,汽車工業,6288 聯嘉,33.75,33.15,38.38302176412029,-0.027377521613833,-0.013392857142857206,130827791.25,180154304.85,3876379.0,5434519.0,0,0,-0.02361555555555539,0.0,0.0,-0.02361555555555539,0.0
285,6416 瑞祺電,2023-06-26,2023-07-03,2023-06-21,2023-06-30,0.010526315789473684,5.0,3984.0,3989.0,0.00015724911971815025,通信網路業,6416 瑞祺電,99.4,100.0,115.16082930934675,-0.04880382775119607,0.024590163934426146,75248185.60000001,29053400.0,757024.0,290534.0,0,0,-0.028549270623742462,0.004602615694164758,0.0,-0.028549270623742462,1.0
286,6548 長華科,2023-06-26,2023-07-03,2023-06-21,2023-06-30,0.010526315789473684,5.0,3984.0,3989.0,0.06430358753041343,半導體業,6548 長華科,41.1,44.0,1282.464242020733,-0.017921146953404854,0.014994232987312506,28813483.8,119203656.0,701058.0,2709174.0,0,0,-0.0014250000000000096,0.06903406326034034,0.0,-0.005847953216374324,5.0
287,6670 復盛應用,2023-06-26,2023-07-03,2023-06-21,2023-06-30,0.010526315789473684,5.0,3984.0,3989.0,0.008998483146067215,運動休閒,6670 復盛應用,222.5,225.5,271.5945031252482,-0.04094827586206884,0.020361990950226172,122515620.0,95291113.5,550632.0,422577.0,0,0,-0.022471910112359716,0.01348314606741563,0.0,-0.022471910112359716,1.0
288,8024 佑華,2023-06-26,2023-07-03,2023-06-21,2023-06-30,0.010526315789473684,5.0,3984.0,3989.0,0.00933426448950403,半導體業,8024 佑華,26.2,26.6,51.311420729322535,-0.013182674199623379,0.03501945525291861,10378684.6,16676577.4,396133.0,626939.0,0,0,-0.026198807251908263,0.013820419847328402,0.0,-0.026198807251908263,1.0
289,8099 大世科,2023-06-26,2023-07-03,2023-06-21,2023-06-30,0.010526315789473684,5.0,3984.0,3989.0,0.02757332430147086,資訊服務業,8099 大世科,59.5,61.5,159.51919768078358,-0.026186579378068786,0.03187919463087252,21308437.5,55616295.0,358125.0,904330.0,0,0,-0.009816386554621914,0.03214054621848761,0.0,-0.02454991816693941,4.0
290,8110 華東,2023-06-26,2023-07-03,2023-06-21,2023-06-30,0.010526315789473684,5.0,3984.0,3989.0,0.024019999999999708,半導體業,8110 華東,14.0,14.4,20.811660941399182,-0.014084507042253613,0.0034843205574912606,14955164.0,63525096.0,1068226.0,4411465.0,0,0,-0.02499999999999991,0.028571428571428248,0.0,-0.02499999999999991,3.0
291,8171 天宇,2023-06-26,2023-07-03,2023-06-21,2023-06-30,0.010526315789473684,5.0,3984.0,3989.0,-0.005843694374999653,綠能環保,8171 天宇,51.1,51.1,54.97212117855561,-0.024809160305343525,0.0019607843137257053,39925094.300000004,28872317.6,781313.0,565016.0,0,0,-0.022920743639921692,0.0,0.0,-0.022920743639921692,0.0
292,8215 明基材,2023-06-26,2023-07-03,2023-06-21,2023-06-30,0.010526315789473684,5.0,3984.0,3989.0,-0.0008416500699685026,光電業,8215 明基材,39.75,39.95,57.26525108641522,0.0012594458438286438,0.016539440203562572,87532242.75,119076488.10000001,2202069.0,2980638.0,0,0,-0.017753899371069193,0.0035992767295598416,0.0,-0.017753899371069193,1.0
293,8936 國統,2023-06-26,2023-07-03,2023-06-21,2023-06-30,0.010526315789473684,5.0,3984.0,3989.0,0.023975953895071456,其他,8936 國統,31.45,32.25,72.53194519333609,0.02610114192495927,-0.02124430955993939,310305922.34999996,343394517.0,9866643.0,10647892.0,0,0,-0.014125476947535742,0.04620178855325907,0.0,-0.02124430955993928,4.0
294,8942 森鉅,2023-06-26,2023-07-03,2023-06-21,2023-06-30,0.010526315789473684,5.0,3984.0,3989.0,0.056008215383156035,其他,8942 森鉅,74.0,70.0,173.66204243104355,-0.012016021361815787,0.007194244604316502,78303544.0,22995210.0,1058156.0,328503.0,0,0,-0.0014250000000000096,0.06070182094081922,0.0,-0.017167381974249052,5.0
295,9914 美利達,2023-06-26,2023-07-03,2023-06-21,2023-06-30,0.010526315789473684,5.0,3984.0,3989.0,0.021530747126436545,運動休閒,9914 美利達,217.5,222.5,521.8245810503197,0.06879606879606892,0.0022522522522521182,491781420.0,122779282.5,2261064.0,551817.0,0,0,-0.024380747126436897,0.021530747126436545,0.0,-0.024380747126436897,4.0
296,9921 巨大,2023-06-26,2023-07-03,2023-06-21,2023-06-30,0.010526315789473684,5.0,3984.0,3989.0,0.01154350649350655,運動休閒,9921 巨大,231.0,234.0,504.2758955440666,0.04054054054054057,0.017391304347825987,652353933.0,169743366.0,2824043.0,725399.0,0,0,-0.0057478354978354185,0.01154350649350655,0.0,-0.012875536480686733,2.0
297,6112 邁達特,2023-07-03,2023-07-06,2023-06-30,2023-07-05,0.011363636363636364,3.0,3989.0,3992.0,-0.11809792973651212,資訊服務業,6112 邁達特,79.7,70.6,1168.641461582822,0.09931034482758627,0.008571428571428674,969871770.7,338323177.79999995,12169031.0,4792113.0,0,0,-0.12170639899623614,0.0,0.0,-0.12170639899623614,0.0
298,2743 山富,2023-07-03,2023-07-07,2023-06-30,2023-07-06,0.011363636363636364,4.0,3989.0,3993.0,-0.10416684548076927,觀光餐旅,2743 山富,182.0,164.0,192.11111111111111,0.03409090909090917,0.054662379421221985,173370652.0,1398712704.0,952586.0,8528736.0,2,1,-0.14682190934065942,0.0,0.0,-0.14682190934065942,0.0
299,3675 德微,2023-07-03,2023-07-07,2023-06-30,2023-07-06,0.011363636363636364,4.0,3989.0,3993.0,-0.10443710045662091,半導體業,3675 德微,328.5,295.5,429.63071564639256,0.07352941176470584,0.011986301369863117,1017683473.5,329722446.0,3097971.0,1115812.0,0,0,-0.11111111111111105,0.0,0.0,-0.11111111111111105,0.0
300,3046 建碁,2023-07-03,2023-07-10,2023-06-30,2023-07-07,0.011363636363636364,5.0,3989.0,3994.0,-0.21589107792243578,電腦及週邊設備業,3046 建碁,97.5,76.9,23.50860859854976,0.01987447698744771,-0.0667475728155339,641353245.0,481481435.3,6577982.0,6261137.0,0,0,-0.21240597435897424,0.0,0.0,-0.21240597435897424,0.0
301,0056 元大高股息,2023-07-03,2023-07-10,2023-06-30,2023-07-07,0.011363636363636364,5.0,3989.0,3994.0,-0.006222066787003655,domestic_etf,0056 元大高股息,33.24,33.18,71.54152644700025,0.017447199265381075,0.0030229746070133956,1391955481.0800002,1268265352.2,41875917.0,38223790.0,0,0,-0.004813477737665606,0.020156438026473822,0.020156438026473822,-0.024476555588321847,3.0
302,00646 元大S&P500,2023-07-03,2023-07-10,2023-06-30,2023-07-07,0.011363636363636364,5.0,3989.0,3994.0,-0.00768057424593982,foreign_etf,00646 元大S&P500,43.1,42.83,43.1,0.014595103578154633,-0.002561714019562178,66544762.2,24121727.509999998,1543962.0,563197.0,0,0,-0.00768057424593982,0.0,0.0,-0.00768057424593982,0.0
303,00662 富邦NASDAQ,2023-07-03,2023-07-10,2023-06-30,2023-07-07,0.011363636363636364,5.0,3989.0,3994.0,-0.012362752116803266,foreign_etf,00662 富邦NASDAQ,61.0,60.6,61.0,0.016666666666666607,-0.003289473684210509,46829822.0,32959552.2,767702.0,543887.0,0,0,-0.007973032786885215,0.0,0.0,-0.007973032786885215,0.0
304,00712 復華富時不動產,2023-07-03,2023-07-10,2023-06-30,2023-07-07,0.011363636363636364,5.0,3989.0,3994.0,-0.023974204507978714,其他證券,00712 復華富時不動產,9.87,9.69,15.337005809224959,0.0030487804878047697,0.01148225469728592,210373295.79,114617699.88,21314417.0,11828452.0,0,0,-0.030765096251266333,0.0,0.0,-0.030765096251266333,0.0
305,00830 國泰費城半導體,2023-07-03,2023-07-10,2023-06-30,2023-07-07,0.011363636363636364,5.0,3989.0,3994.0,-0.02569029031287584,foreign_etf,00830 國泰費城半導體,33.24,32.53,36.78653424578758,0.0146520146520146,-0.0018410555385088845,120286917.60000001,55508508.870000005,3618740.0,1706379.0,0,0,-0.02135980746089028,0.004813477737665606,0.004813477737665606,-0.026047904191616733,2.0
306,00878 國泰永續高股息,2023-07-03,2023-07-10,2023-06-30,2023-07-07,0.011363636363636364,5.0,3989.0,3994.0,-0.015135591700819573,domestic_etf,00878 國泰永續高股息,19.52,19.31,22.80321043588069,0.014025974025974053,0.0,1379177928.6399999,924299971.5899999,70654607.0,47866389.0,0,0,-0.010758196721311397,0.012295081967213184,0.012295081967213184,-0.022773279352226727,2.0
307,00893 國泰智能電動車,2023-07-03,2023-07-10,2023-06-30,2023-07-07,0.011363636363636364,5.0,3989.0,3994.0,0.005099150141642861,foreign_etf,00893 國泰智能電動車,17.65,17.74,17.65,0.026759744037230693,0.008527572484366086,382130954.34999996,246041630.35999998,21650479.0,13869314.0,0,0,-0.0033994334277622773,0.013597733711048221,0.013597733711048221,-0.016769144773616795,4.0
308,00903 富邦元宇宙,2023-07-03,2023-07-10,2023-06-30,2023-07-07,0.011363636363636364,5.0,3989.0,3994.0,-0.011589403973510048,foreign_etf,00903 富邦元宇宙,12.08,11.94,12.08,0.014273719563392184,0.0025188916876572875,29537617.36,11770726.62,2445167.0,985823.0,0,0,-0.014072847682119138,0.0033112582781456013,0.0033112582781456013,-0.01732673267326712,2.0
309,00905 FT臺灣Smart,2023-07-03,2023-07-10,2023-06-30,2023-07-07,0.011363636363636364,5.0,3989.0,3994.0,-0.02229174975074777,domestic_etf,00905 FT臺灣Smart,10.03,9.85,10.33325867861142,0.01415571284125372,-0.001014198782961384,40832460.989999995,13004423.1,4071033.0,1320246.0,0,0,-0.017946161515453585,0.007976071784645988,0.007976071784645988,-0.02571711177052416,2.0
310,00917 中信特選金融,2023-07-03,2023-07-10,2023-06-30,2023-07-07,0.011363636363636364,5.0,3989.0,3994.0,-0.015330138530927906,foreign_etf,00917 中信特選金融,15.52,15.35,15.52,0.007138221933809197,0.001304631441617632,17142631.52,18747108.5,1104551.0,1221310.0,0,0,-0.01224226804123707,0.005798969072164928,0.005798969072164928,-0.017937219730941645,2.0
311,020022 元大電動車N,2023-07-03,2023-07-10,2023-06-30,2023-07-07,0.011363636363636364,5.0,3989.0,3994.0,-0.013136281249999993,其他證券,020022 元大電動車N,8.0,7.93,8.0,0.03896103896103886,-0.002515723270440362,12664000.0,4615260.0,1583000.0,582000.0,0,0,-0.008750000000000036,0.02124999999999999,0.02124999999999999,-0.02937576499388006,3.0
